CustomerID,Age,FamilyMember,Region,Gender,EducationScore,EmploymentScore,IncomeGroup,Marital Status,DaysSinceFirstProduct,NumberofTransactions,CashTransactions,CardTransaction,ChequeTransaction,DaysSinceLastTransaction,DaystoNextRenewal,NumberPremiumPaid,PremiumAmt,AquisitionChannel,Carwonership,TwowheelerOwnership,MedicalBill,TotalPoliciesMatured,TotalPoliciesBought,AnnualPolicies,SemiAnnualPolicies,QuarterlyPolicies,MonthlyPolicies,SalesRepRating,Email_Response,Call_Respone,Message_Response,Complaintslogged,NumberofClaims,ClaimsPaid,ClaimsDenied,CarInsurance,TwoWheelerInsurance,CommercialInsurance,HealthInsurance,AccidentIsnurance,TravelInsurance,HomeInsurance,LifeInsurance
C2459,29,5,Region 9,Male,9,6,6,0,1126,10,4,1,5,68,171,0,8191,Direct,1,1,0,0,0,0,0,0,0,5,1,0,1,2,5,1,4,0,0,0,0,0,0,0,0
C2460,60,3,Region 4,Female,9,10,7,1,1256,13,4,9,0,352,279,9,11684,Direct,1,1,1,3,3,2,0,1,0,8,0,0,1,2,4,2,2,0,1,0,1,0,0,0,1
C2461,57,2,Region 8,Male,7,8,5,1,1671,24,10,5,9,161,205,9,6449,Reseller,1,0,0,2,2,2,0,0,0,5,1,0,1,2,2,0,2,1,0,0,0,0,1,0,0
C2462,42,2,Region 3,Male,9,5,7,1,1270,19,3,6,10,207,275,6,5903,Online,1,1,1,2,3,0,2,0,1,6,1,0,1,2,4,1,3,0,1,1,0,1,0,0,0
C2463,37,5,Region 4,Female,5,7,6,0,193,15,1,6,8,84,196,1,8596,Reseller,1,0,1,1,3,0,3,0,0,10,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
C2464,49,5,Region 3,Male,5,7,5,1,1122,22,9,3,10,172,304,15,10910,Direct,1,1,1,2,5,3,2,0,0,5,0,1,0,4,4,2,2,1,1,0,0,1,1,0,1
C2465,39,4,Region 10,Male,9,8,6,1,814,14,6,1,7,179,281,2,14316,Direct,1,1,0,0,1,0,1,0,0,5,0,0,1,2,5,3,2,1,0,0,0,0,0,0,0
C2466,42,6,Region 4,Female,5,7,6,1,732,22,9,5,8,84,124,10,11145,Reseller,1,1,1,0,6,5,0,0,1,6,0,0,1,5,4,3,1,1,1,1,0,1,1,1,0
C2467,41,4,Region 5,Female,10,5,7,1,750,22,9,10,3,15,145,4,10100,Direct,1,1,1,0,3,1,0,1,1,5,0,1,0,1,5,1,4,1,1,0,0,1,0,0,0
C2468,31,5,Region 3,Female,10,6,7,0,246,8,2,6,0,341,285,2,14528,Direct,1,0,1,2,3,3,0,0,0,10,1,1,1,3,2,1,1,1,0,0,1,0,0,1,0
C2469,30,5,Region 3,Male,7,7,8,0,381,14,9,0,5,219,204,7,7332,Reseller,1,1,0,0,7,0,0,7,0,9,1,1,1,0,3,1,2,1,1,0,1,1,1,1,1
C2470,28,3,Region 5,Male,5,9,8,0,816,21,10,1,10,294,114,0,8056,Direct,1,0,0,3,3,0,0,0,3,10,1,1,1,1,5,5,0,0,0,1,0,1,0,1,0
C2471,40,6,Region 2,Male,10,9,10,1,1521,19,7,6,6,113,70,12,12483,Online,1,1,1,2,4,1,1,1,1,9,1,0,0,5,3,2,1,0,0,1,1,1,1,0,0
C2472,25,5,Region 6,Female,10,7,9,1,1471,12,2,0,10,330,328,12,7925,Direct,1,1,1,4,4,2,0,1,1,5,0,1,1,0,2,1,1,1,0,1,0,0,1,0,1
C2473,58,4,Region 2,Female,10,6,10,0,496,12,10,0,2,174,273,6,8596,Online,1,1,1,0,5,4,0,1,0,10,1,1,1,0,2,1,1,1,1,0,0,1,1,0,1
C2474,50,2,Region 10,Male,7,10,5,0,1748,17,2,8,7,283,180,13,11688,Direct,1,1,0,0,3,1,2,0,0,9,0,0,1,1,5,0,5,1,0,1,1,0,0,0,0
C2475,31,3,Region 6,Male,6,6,8,1,440,15,5,6,4,135,35,2,13157,Reseller,0,1,1,0,2,0,2,0,0,5,1,0,1,0,2,0,2,0,0,1,0,0,0,0,1
C2476,54,5,Region 4,Male,8,5,10,1,693,10,2,4,4,73,113,6,5294,Reseller,1,1,1,5,6,0,3,1,2,7,1,1,0,3,1,0,1,1,1,1,1,0,0,1,1
C2477,26,4,Region 4,Female,8,5,6,0,1067,15,9,4,2,85,22,7,11843,Online,1,1,0,1,5,1,2,0,2,5,1,0,0,2,0,0,0,0,1,1,0,1,1,1,0
C2478,38,2,Region 9,Male,5,8,5,1,321,21,6,6,9,207,103,3,5532,Direct,0,1,0,4,5,4,1,0,0,5,0,0,1,5,1,0,1,0,1,0,1,1,0,1,1
C2479,31,4,Region 5,Female,5,6,7,1,1225,20,7,5,8,85,163,9,8934,Reseller,1,1,1,2,6,1,2,0,3,8,0,1,0,3,3,1,2,1,1,0,1,0,1,1,1
C2480,56,1,Region 4,Female,8,6,9,1,1096,16,8,4,4,275,330,15,6557,Online,1,1,1,6,6,0,5,0,1,10,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
C2481,59,2,Region 6,Male,6,7,10,0,83,15,0,6,9,52,186,0,13139,Online,1,1,0,3,5,4,0,0,1,7,0,0,0,5,2,1,1,0,1,1,1,0,1,1,0
C2482,50,4,Region 9,Female,7,10,8,1,1438,16,10,1,5,158,256,10,12627,Online,0,1,1,2,3,1,0,2,0,10,1,1,1,4,1,1,0,0,1,0,1,0,0,1,0
C2483,39,2,Region 3,Male,8,8,8,1,640,17,10,0,7,316,75,9,14871,Reseller,1,1,0,4,7,5,1,0,1,7,1,1,1,3,4,0,4,1,1,1,1,0,1,1,1
C2484,46,3,Region 8,Male,9,5,9,1,720,9,4,1,4,157,188,3,8564,Reseller,1,0,1,0,2,2,0,0,0,5,1,1,1,5,5,1,4,0,0,0,0,1,0,0,1
C2485,32,6,Region 6,Female,6,5,6,1,1318,19,6,5,8,149,313,0,11910,Online,1,0,1,1,2,0,0,0,2,9,0,0,1,5,5,5,0,0,0,0,0,1,0,0,1
C2486,29,6,Region 1,Male,8,5,5,0,979,5,3,0,2,126,188,10,5699,Online,0,0,1,4,4,3,1,0,0,10,1,1,0,5,1,0,1,0,0,0,1,1,0,1,1
C2487,41,3,Region 1,Male,7,6,10,0,1565,3,1,0,2,151,256,12,9873,Online,0,1,0,1,4,0,1,2,1,9,1,0,0,5,2,2,0,0,1,1,1,0,0,0,1
C2488,51,4,Region 2,Male,9,6,7,1,1016,17,8,5,4,323,228,13,13434,Online,1,1,0,4,6,0,3,2,1,9,0,1,0,2,5,1,4,1,1,1,1,1,0,1,0
C2489,27,1,Region 10,Female,8,6,9,0,30,17,2,9,6,18,226,0,7421,Reseller,0,1,0,0,1,1,0,0,0,8,1,0,0,2,5,2,3,0,0,0,0,0,0,0,1
C2490,35,1,Region 4,Female,7,5,7,1,1611,18,3,5,10,170,222,12,8711,Reseller,1,1,1,0,3,2,0,1,0,8,1,1,1,2,1,1,0,1,1,0,0,1,0,0,0
C2491,34,3,Region 8,Male,9,8,7,0,1710,14,5,3,6,54,309,14,11952,Reseller,0,0,1,1,3,3,0,0,0,10,0,1,0,2,1,1,0,0,0,0,1,1,0,0,1
C2492,38,4,Region 6,Female,8,8,7,1,1380,10,0,8,2,173,163,13,5375,Reseller,1,1,0,1,5,2,1,1,1,7,1,0,0,2,4,2,2,1,1,1,1,0,0,0,1
C2493,40,5,Region 7,Female,5,10,5,0,1497,16,8,3,5,254,130,8,7806,Online,0,1,0,0,3,1,1,0,1,10,0,0,0,3,5,2,3,0,0,0,0,1,0,1,1
C2494,45,5,Region 7,Male,7,9,9,1,1349,6,5,1,0,11,170,3,5031,Reseller,0,0,0,1,1,0,1,0,0,6,0,1,0,1,4,1,3,0,0,1,0,0,0,0,0
C2495,31,1,Region 8,Female,7,6,8,0,818,14,8,1,5,149,303,8,13510,Direct,1,1,1,0,4,4,0,0,0,6,1,1,1,3,0,0,0,0,1,0,1,1,1,0,0
C2496,31,5,Region 2,Male,5,6,7,1,1381,15,1,5,9,260,21,18,8551,Online,0,1,0,4,5,0,5,0,0,10,0,0,0,2,1,1,0,0,1,1,0,1,1,0,1
C2497,55,3,Region 8,Female,7,10,9,0,1699,6,2,2,2,98,315,18,9815,Online,1,1,0,0,4,0,4,0,0,8,1,1,1,3,3,1,2,1,0,1,1,1,0,0,0
C2498,59,5,Region 2,Female,5,10,8,1,1789,8,1,2,5,303,93,24,6473,Reseller,1,1,1,1,5,0,5,0,0,9,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
C2499,58,6,Region 8,Male,9,10,8,1,1190,17,6,10,1,258,268,6,9996,Online,0,0,1,0,2,0,0,2,0,7,1,0,0,1,3,2,1,0,0,0,0,1,0,0,1
C2500,49,6,Region 9,Male,7,6,9,1,217,19,3,9,7,360,107,2,11706,Direct,1,0,1,2,6,3,2,1,0,6,1,1,0,3,2,1,1,1,0,1,0,1,1,1,1
C2501,44,5,Region 2,Female,7,6,10,0,1805,21,9,10,2,28,285,9,10171,Reseller,0,0,0,1,2,2,0,0,0,9,0,1,1,0,5,0,5,0,0,0,0,0,0,1,1
C2502,51,6,Region 5,Male,9,5,6,1,1145,22,5,10,7,293,23,6,5415,Reseller,1,1,0,1,2,2,0,0,0,9,0,1,1,4,1,1,0,0,0,1,0,1,0,0,0
C2503,61,5,Region 2,Male,6,7,10,0,1157,20,6,10,4,15,207,15,14870,Direct,1,1,0,4,5,4,1,0,0,7,0,1,0,1,3,2,1,0,1,1,1,1,0,1,0
C2504,43,6,Region 3,Female,5,8,7,1,1031,9,3,4,2,323,46,14,11125,Reseller,0,1,0,5,5,0,5,0,0,7,0,0,1,3,3,3,0,0,1,1,0,1,1,1,0
C2505,56,3,Region 6,Male,7,6,7,1,1606,17,7,7,3,245,139,8,13206,Online,1,0,0,0,2,2,0,0,0,6,1,1,0,4,5,2,3,1,0,0,0,1,0,0,0
C2506,53,5,Region 9,Male,9,6,6,1,793,17,8,5,4,41,187,8,13207,Reseller,1,1,0,0,4,4,0,0,0,10,1,1,1,0,3,2,1,1,1,0,1,0,0,1,0
C2507,39,4,Region 8,Female,9,7,9,0,411,10,1,0,9,275,40,1,14445,Online,0,1,1,0,2,0,1,0,1,5,0,1,0,5,1,0,1,0,0,1,0,1,0,0,0
C2508,57,5,Region 1,Male,6,8,10,0,1152,25,6,9,10,192,243,0,8824,Reseller,1,0,1,1,1,0,0,0,1,5,1,1,1,1,2,0,2,0,0,0,1,0,0,0,0
C2509,32,2,Region 3,Male,8,7,10,1,1303,24,10,8,6,204,234,13,8383,Direct,1,1,1,4,5,3,1,0,1,6,1,1,0,3,2,2,0,1,1,1,1,0,0,1,0
C2510,57,6,Region 4,Male,7,8,5,1,486,17,9,1,7,53,120,0,6652,Reseller,1,1,1,0,3,0,0,0,3,10,0,0,1,5,1,1,0,0,0,0,1,1,0,1,0
C2511,46,1,Region 4,Male,8,5,10,0,1047,16,9,2,5,349,96,5,11427,Reseller,1,0,1,2,4,2,0,0,2,8,1,0,1,0,3,0,3,0,0,1,1,0,0,1,1
C2512,38,1,Region 5,Male,9,6,5,1,976,21,9,5,7,237,237,9,14581,Reseller,1,1,1,5,5,1,2,1,1,9,1,0,1,3,3,3,0,1,1,0,1,1,1,0,0
C2513,28,1,Region 6,Female,6,5,10,1,191,15,4,6,5,223,349,1,14925,Direct,1,1,0,1,3,2,0,1,0,6,0,1,1,4,0,0,0,1,1,0,0,0,0,1,0
C2514,38,6,Region 4,Female,8,10,8,0,412,12,3,7,2,304,103,2,8932,Direct,0,0,0,0,2,0,2,0,0,5,1,0,0,4,1,1,0,0,0,0,0,0,1,1,0
C2515,59,1,Region 10,Male,8,6,9,1,130,18,9,9,0,119,178,1,13538,Direct,1,1,1,1,6,4,2,0,0,8,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
C2516,46,4,Region 10,Male,6,8,6,0,1282,21,7,5,9,206,231,21,6770,Direct,1,0,1,2,6,2,4,0,0,10,1,0,0,5,0,0,0,1,0,1,1,1,1,0,1
C2517,26,2,Region 4,Female,10,7,7,0,353,16,6,2,8,27,165,0,7040,Direct,1,1,0,2,2,1,1,0,0,7,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0
C2518,34,2,Region 8,Female,8,7,5,1,445,15,9,6,0,137,41,4,7323,Reseller,0,1,1,3,4,0,3,1,0,9,0,1,1,1,5,3,2,0,1,0,1,1,0,0,1
C2519,52,3,Region 4,Male,7,8,9,0,1082,12,7,5,0,115,265,5,11164,Reseller,1,1,1,0,4,2,0,0,2,9,1,1,0,0,4,0,4,1,0,0,1,1,0,0,1
C2520,51,5,Region 10,Female,6,5,6,1,1670,15,1,6,8,242,323,13,13789,Direct,1,1,0,3,4,0,1,2,1,6,1,1,0,4,3,3,0,1,1,0,0,0,0,1,1
C2521,65,2,Region 2,Male,9,5,10,1,1535,19,9,3,7,336,226,12,8192,Reseller,1,0,0,5,5,1,2,0,2,7,1,1,1,1,5,5,0,1,0,1,1,1,0,0,1
C2522,35,6,Region 6,Female,6,9,5,0,1681,15,3,3,9,104,256,17,12453,Reseller,1,1,0,0,4,0,3,1,0,7,1,0,0,4,2,1,1,1,1,0,0,1,0,1,0
C2523,63,3,Region 1,Female,8,6,9,1,694,12,2,9,1,263,192,3,12249,Reseller,1,1,0,1,2,2,0,0,0,5,0,0,0,5,4,2,2,0,0,1,1,0,0,0,0
C2524,63,6,Region 9,Male,9,10,7,1,1437,5,3,1,1,199,102,14,11847,Direct,1,1,1,3,5,3,0,1,1,10,0,1,1,2,4,3,1,1,1,0,1,1,0,0,1
C2525,26,6,Region 2,Male,7,9,5,0,1027,22,10,7,5,287,70,7,9527,Direct,1,1,1,0,5,2,0,1,2,7,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1
C2526,50,6,Region 3,Female,6,9,5,0,431,14,0,7,7,216,85,4,8265,Direct,1,1,1,4,4,2,1,1,0,6,1,0,0,1,5,0,5,1,0,0,1,0,1,1,0
C2527,38,6,Region 2,Male,8,9,10,1,1542,12,5,4,3,99,363,20,5991,Reseller,1,1,0,4,5,3,2,0,0,10,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1
C2528,60,6,Region 6,Male,9,6,6,1,1235,11,9,2,0,330,94,15,14154,Direct,0,1,1,2,7,1,2,2,2,8,1,0,0,4,1,0,1,0,1,1,1,1,1,1,1
C2529,40,4,Region 4,Female,6,6,8,0,1483,21,9,9,3,32,144,16,6615,Reseller,1,0,1,2,4,4,0,0,0,6,1,1,1,3,3,3,0,1,0,1,0,1,0,0,1
C2530,48,1,Region 4,Female,10,9,8,1,1409,17,6,3,8,153,140,21,11427,Online,1,0,1,4,6,3,2,1,0,7,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
C2531,48,3,Region 5,Female,8,5,8,0,1670,22,8,5,9,77,304,27,8241,Direct,1,0,1,0,6,2,4,0,0,6,0,1,0,0,4,1,3,1,0,1,1,1,1,1,0
C2532,63,5,Region 3,Female,9,5,7,1,1019,21,5,9,7,216,198,10,5849,Direct,1,1,1,2,4,3,0,1,0,9,1,0,1,5,3,2,1,0,1,0,0,1,0,1,1
C2533,31,3,Region 6,Female,6,8,10,1,578,8,2,3,3,359,333,8,13139,Direct,1,1,0,3,6,5,1,0,0,5,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
C2534,25,1,Region 4,Female,7,6,7,0,647,17,0,8,9,49,254,5,12227,Reseller,0,0,0,0,3,3,0,0,0,5,1,1,1,0,5,1,4,0,0,0,1,1,0,1,0
C2535,27,2,Region 2,Female,8,5,6,1,1208,11,3,7,1,85,41,9,10913,Online,1,1,1,1,4,2,0,1,1,6,1,1,1,2,1,0,1,1,1,1,1,0,0,0,0
C2536,32,1,Region 2,Male,9,8,5,1,1329,12,4,2,6,60,245,7,6912,Reseller,1,0,0,2,2,0,2,0,0,7,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
C2537,26,4,Region 1,Male,10,9,9,1,451,16,8,0,8,89,100,2,7277,Online,1,1,1,0,3,2,0,0,1,6,0,1,1,0,2,2,0,0,1,1,0,0,0,0,1
C2538,43,2,Region 1,Male,5,9,8,0,1104,15,6,0,9,246,140,0,14292,Online,1,1,0,4,4,0,0,0,4,10,1,1,1,3,3,2,1,0,0,0,1,0,1,1,1
C2539,55,5,Region 1,Male,10,8,6,0,1321,13,4,3,6,237,232,18,14901,Direct,1,1,1,2,5,0,0,5,0,9,0,0,0,5,2,1,1,1,1,0,0,1,0,1,1
C2540,28,3,Region 3,Female,6,9,6,0,1130,8,8,0,0,346,60,15,5887,Online,1,1,0,3,5,5,0,0,0,5,0,0,0,5,5,4,1,1,1,1,1,0,0,0,1
C2541,62,4,Region 1,Female,8,7,8,0,222,25,8,10,7,48,145,1,10060,Reseller,1,1,1,4,4,0,1,3,0,8,1,0,0,3,5,1,4,0,1,1,0,1,0,1,0
C2542,51,6,Region 2,Male,7,7,8,1,576,13,3,5,5,46,169,4,6906,Online,0,1,0,1,3,0,1,2,0,10,0,1,1,4,1,1,0,0,1,0,0,0,0,1,1
C2543,41,6,Region 2,Male,6,8,8,1,1197,11,2,5,4,126,28,18,6323,Reseller,1,1,1,0,6,3,3,0,0,9,1,0,1,3,3,3,0,1,0,1,1,1,1,1,0
C2544,50,2,Region 1,Male,6,6,10,0,1534,4,0,4,0,41,165,12,13876,Direct,0,1,1,2,3,1,2,0,0,10,1,1,0,0,3,1,2,0,1,1,0,1,0,0,0
C2545,51,6,Region 6,Female,5,9,6,1,468,22,4,8,10,206,177,8,5309,Online,1,1,0,4,7,7,0,0,0,10,0,0,1,0,3,1,2,0,1,1,1,1,1,1,1
C2546,42,2,Region 4,Female,9,6,7,0,1172,19,7,4,8,138,264,3,5090,Direct,0,1,0,0,3,1,0,0,2,10,1,0,1,5,1,0,1,0,1,0,1,0,0,0,1
C2547,55,6,Region 2,Female,7,5,10,0,401,3,0,0,3,159,302,3,12133,Direct,1,1,1,0,4,1,2,0,1,9,0,0,1,5,3,0,3,1,1,1,0,0,0,1,0
C2548,51,5,Region 8,Female,9,5,5,1,550,17,6,5,6,156,58,7,6587,Reseller,1,0,1,0,5,5,0,0,0,7,0,0,1,4,0,0,0,1,0,0,1,1,1,0,1
C2549,63,1,Region 7,Female,7,7,7,0,399,10,0,9,1,334,89,4,7423,Reseller,1,0,1,1,4,1,1,2,0,9,1,0,1,3,4,2,2,0,0,1,0,0,1,1,1
C2550,26,1,Region 6,Female,5,7,5,0,1192,23,10,5,8,146,226,12,5176,Reseller,1,1,1,2,5,3,0,1,1,7,1,0,0,4,0,0,0,1,1,1,0,0,1,0,1
C2551,35,2,Region 5,Female,8,6,8,1,1780,18,8,3,7,80,342,9,11061,Reseller,1,1,1,1,2,2,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
C2552,37,1,Region 5,Female,10,8,10,1,1793,13,1,2,10,325,246,12,8346,Online,1,1,0,2,4,1,1,1,1,9,1,0,1,4,4,4,0,1,0,0,0,1,0,1,1
C2553,56,3,Region 2,Female,8,10,7,1,521,13,1,7,5,124,28,6,12764,Direct,0,1,0,2,5,1,4,0,0,8,0,0,0,1,5,2,3,0,1,0,1,0,1,1,1
C2554,45,5,Region 7,Female,7,10,9,0,1033,22,4,10,8,244,302,9,13965,Direct,1,1,1,3,4,2,1,1,0,10,1,0,0,3,5,2,3,0,1,0,0,1,0,1,1
C2555,45,1,Region 3,Male,10,8,10,1,508,16,10,2,4,207,72,4,14940,Reseller,1,1,0,0,4,2,2,0,0,9,0,1,0,1,2,2,0,0,1,0,1,1,0,0,1
C2556,47,5,Region 9,Male,7,5,6,1,307,10,5,4,1,287,320,2,8427,Direct,1,1,1,2,4,3,0,0,1,9,1,1,1,0,2,1,1,1,1,0,1,0,0,1,0
C2557,63,6,Region 1,Male,9,7,8,1,1602,11,8,1,2,212,158,17,5030,Direct,1,1,1,1,4,0,3,1,0,7,1,1,1,4,2,1,1,1,1,0,1,0,0,0,1
C2558,41,2,Region 4,Female,5,10,7,0,248,6,2,3,1,139,213,0,7789,Reseller,1,0,0,3,4,1,0,0,3,5,1,1,0,3,5,3,2,0,0,1,0,0,1,1,1
C2559,61,2,Region 3,Female,6,8,9,1,856,18,3,6,9,309,305,8,8446,Reseller,0,1,0,1,4,2,2,0,0,5,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0
C2560,45,6,Region 4,Male,9,8,8,1,292,14,1,3,10,335,125,2,6447,Online,1,1,0,1,4,2,2,0,0,9,0,1,0,0,2,2,0,1,1,0,0,1,1,0,0
C2561,33,5,Region 2,Male,9,8,8,1,1180,4,0,3,1,69,186,9,10615,Online,1,0,0,0,5,3,0,0,2,9,1,0,1,0,3,2,1,1,0,0,1,1,1,0,1
C2562,48,4,Region 2,Male,6,7,9,0,321,26,9,7,10,350,358,3,14280,Online,1,1,0,4,5,1,4,0,0,6,0,0,0,4,0,0,0,1,0,1,1,1,0,1,0
C2563,28,3,Region 10,Male,7,8,10,1,1748,20,6,7,7,45,197,0,14989,Reseller,0,1,1,2,4,0,0,0,4,7,0,0,0,4,3,1,2,0,1,1,0,1,0,0,1
C2564,25,3,Region 5,Male,5,7,6,1,737,13,0,3,10,276,75,6,5552,Online,1,1,0,2,4,2,1,0,1,10,1,0,1,5,5,2,3,1,0,1,0,0,0,1,1
C2565,60,4,Region 8,Male,6,6,8,1,896,3,2,1,0,225,219,6,6767,Online,1,0,0,0,3,1,2,0,0,6,1,1,0,2,5,3,2,1,0,0,1,1,0,0,0
C2566,52,5,Region 9,Female,10,7,7,1,1623,14,10,3,1,56,158,13,9126,Reseller,1,0,1,2,3,0,3,0,0,9,0,0,0,2,4,0,4,1,0,0,0,0,1,1,0
C2567,28,6,Region 3,Female,9,5,8,0,685,25,9,8,8,27,247,4,14236,Online,1,1,1,2,3,2,0,1,0,9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
C2568,35,4,Region 7,Male,5,5,9,1,1209,23,6,9,8,108,287,13,5913,Direct,1,1,1,1,4,4,0,0,0,10,0,1,1,5,3,3,0,1,1,0,0,1,0,0,1
C2569,31,2,Region 6,Male,6,7,6,1,526,16,9,1,6,227,165,2,10934,Direct,1,1,0,3,4,1,1,0,2,7,1,1,1,1,4,3,1,0,0,1,0,1,1,0,1
C2570,43,4,Region 8,Male,6,7,7,0,1252,8,0,3,5,66,99,10,11951,Direct,1,0,1,1,3,3,0,0,0,5,0,0,0,3,4,2,2,1,0,0,0,0,0,1,1
C2571,50,5,Region 7,Female,5,5,9,1,365,10,0,6,4,14,43,5,10607,Online,0,1,0,5,5,2,3,0,0,7,0,0,0,5,4,1,3,0,1,1,1,1,0,1,0
C2572,53,5,Region 5,Male,9,10,10,1,360,16,2,8,6,203,286,0,14178,Reseller,1,1,0,1,3,0,1,0,2,10,0,0,1,4,4,1,3,1,1,0,1,0,0,0,0
C2573,43,4,Region 6,Female,10,10,8,1,586,10,6,0,4,270,274,7,12021,Online,0,1,0,4,5,1,2,2,0,8,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
C2574,27,4,Region 7,Female,7,9,9,1,1316,25,8,7,10,210,116,9,8803,Online,0,1,1,1,3,1,1,1,0,7,1,1,0,0,5,4,1,0,0,0,1,0,1,1,0
C2575,61,5,Region 6,Male,5,10,5,0,632,19,9,9,1,80,52,11,14616,Direct,1,1,0,5,7,0,4,3,0,8,0,0,0,3,5,1,4,1,1,1,1,0,1,1,1
C2576,29,4,Region 10,Male,9,9,7,1,1366,9,3,2,4,119,52,18,12655,Reseller,1,1,0,1,6,5,0,0,1,6,1,1,1,3,1,0,1,1,1,1,0,0,1,1,1
C2577,44,4,Region 7,Female,6,5,8,1,748,12,4,3,5,262,203,4,9279,Online,0,0,0,1,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C2578,63,4,Region 2,Female,9,6,5,0,1280,16,6,1,9,241,72,10,9604,Online,1,1,1,6,6,2,0,1,3,6,0,0,0,5,5,5,0,1,0,1,0,1,1,1,1
C2579,42,5,Region 3,Male,8,6,9,0,965,13,6,1,6,143,278,7,13462,Direct,1,0,1,4,4,0,1,2,1,8,1,0,0,2,5,0,5,0,0,1,1,1,0,1,0
C2580,35,6,Region 8,Male,10,7,8,1,1559,15,9,1,5,152,282,12,5494,Reseller,1,1,1,1,3,3,0,0,0,9,0,0,1,5,2,0,2,0,0,0,1,1,1,0,0
C2581,34,4,Region 4,Female,8,8,6,1,355,25,10,6,9,11,82,2,5569,Reseller,1,0,1,2,3,3,0,0,0,9,0,0,0,1,2,1,1,1,0,0,0,0,1,1,0
C2582,40,2,Region 4,Male,8,5,8,0,30,13,9,4,0,362,222,0,5307,Direct,0,1,0,1,4,4,0,0,0,5,0,0,0,1,3,2,1,0,1,1,1,1,0,0,0
C2583,48,4,Region 9,Male,8,10,5,1,949,23,10,5,8,288,100,9,11556,Direct,0,1,0,0,4,2,1,1,0,7,1,0,0,5,2,0,2,0,1,1,1,0,0,1,0
C2584,51,3,Region 10,Female,9,7,7,0,1099,21,8,9,4,309,249,6,7829,Online,1,0,0,0,2,2,0,0,0,6,1,1,0,5,2,2,0,1,0,0,0,0,0,0,1
C2585,45,6,Region 9,Female,6,8,7,1,1738,14,0,8,6,43,113,19,9396,Reseller,1,1,1,0,4,4,0,0,0,10,1,1,1,4,2,2,0,1,0,1,1,0,0,0,1
C2586,26,2,Region 8,Female,5,10,7,0,1479,11,7,1,3,130,111,8,8967,Online,1,1,0,1,2,0,0,2,0,7,1,1,1,4,4,2,2,0,0,0,0,1,0,0,1
C2587,55,2,Region 10,Female,9,9,7,0,397,7,1,4,2,302,97,3,12232,Reseller,1,1,0,3,5,3,0,0,2,8,0,1,1,4,0,0,0,1,1,0,1,0,1,0,1
C2588,58,3,Region 2,Male,10,6,7,1,457,13,4,3,6,110,241,3,6207,Online,1,1,1,0,3,1,0,2,0,8,1,1,1,0,4,1,3,0,0,0,1,1,0,0,1
C2589,64,5,Region 6,Female,5,7,5,0,1486,13,2,10,1,80,351,12,11314,Online,1,1,0,1,5,3,0,0,2,6,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
C2590,30,2,Region 7,Female,5,5,9,0,1308,20,3,9,8,362,267,17,5389,Direct,1,1,1,0,6,0,5,0,1,8,1,1,1,5,2,0,2,1,1,1,0,1,1,0,1
C2591,40,1,Region 2,Male,7,7,9,1,293,14,4,9,1,127,67,1,7204,Reseller,1,0,0,3,4,2,1,1,0,10,0,1,1,4,2,0,2,1,0,1,0,0,1,0,1
C2592,43,4,Region 7,Male,8,8,7,0,590,18,3,5,10,202,259,6,6969,Direct,1,1,0,0,4,4,0,0,0,6,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
C2593,62,4,Region 4,Female,9,8,5,0,1183,17,2,9,6,27,144,12,10968,Direct,1,0,1,1,4,4,0,0,0,8,1,0,1,1,2,2,0,1,0,1,0,0,0,1,1
C2594,64,2,Region 4,Female,5,8,8,1,1395,17,4,3,10,190,32,9,6521,Direct,1,0,0,4,4,1,1,1,1,5,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
C2595,46,3,Region 8,Female,5,5,5,1,1536,18,8,3,7,11,118,12,10000,Online,0,1,0,1,3,3,0,0,0,9,0,1,1,3,2,1,1,0,1,0,0,1,0,1,0
C2596,31,1,Region 9,Male,7,9,6,1,1267,13,0,7,6,254,324,6,11947,Reseller,1,1,0,1,5,1,0,1,3,8,1,0,1,2,5,4,1,1,1,1,1,0,0,0,1
C2597,58,2,Region 4,Female,10,5,10,1,1463,17,9,6,2,217,153,16,8279,Online,1,0,0,0,4,2,2,0,0,6,0,0,1,0,3,0,3,1,0,0,1,0,0,1,1
